ethereum_address,impact_percentage,github_username
0x0f84Fc6d1C7B1DF2487B54776491d27A7369c9AA,84.61538461538461,nya-elimu
0x29C0B687EE69960966a4Ea733cF53CC6eC157ace,15.384615384615385,jo-elimu
