ethereum_address,impact_percentage,github_username
0x0f84Fc6d1C7B1DF2487B54776491d27A7369c9AA,90.27237354085604,nya-elimu
0x29C0B687EE69960966a4Ea733cF53CC6eC157ace,9.727626459143968,jo-elimu
