ethereum_address,impact_percentage,github_username
0x0f84Fc6d1C7B1DF2487B54776491d27A7369c9AA,52.94117647058823,nya-elimu
0x9D8dC28E9d9C4C5a387A858182edF9ab8B90F565,35.294117647058826,tuancoltech
0x48Ac1399035bcCE8C7996D8C60E014b9373B3962,11.764705882352942,sladomic
