ethereum_address,impact_percentage,github_username
0xF72ff6980D2c62258b54Da10178e1DDd87409a33,53.44827586206897,jo-elimu
0x0f84Fc6d1C7B1DF2487B54776491d27A7369c9AA,29.310344827586206,nya-elimu
0x52671Ed206B7789f30F2Fc36e73E24702d2C9B41,17.24137931034483,saharulik
